,temp,clouds_all,traffic_volume,day_sin,day_cos
71,0.8659437372308667,0.08,0.589088879586996,0.1837187031327348,0.8920097588654505
72,0.8203677510608203,0.08,0.5977396400167434,0.3003339875116394,0.9630907905466453
73,0.7925506836397926,0.0,0.5345332775219757,0.43175758663175623,0.9999999999982951
74,0.7355021216407356,0.0,0.5689967908469373,0.5682424133633222,0.9999999999990643
75,0.7029702970297032,0.0,0.43365424863959817,0.6996660124771638,0.9630907905518078
76,0.6886688668866889,0.0,0.2898004743965397,0.8162812968635549,0.8920097588690152
77,0.6756247053276758,0.0,0.18906097390819032,0.9094394443514697,0.7920286598976887
78,0.6639949709256645,0.0,0.11790149295381612,0.9722313413092224,0.670562634372575
79,0.6647807637906653,0.0,0.0612529649783731,0.9999999999997627,0.5366202617242222
80,0.6595945308816602,0.0,0.04102134784428631,0.9906859460368991,0.40013543499268156
81,0.6511079679396512,0.0,0.021068787498255897,0.944979960197474,0.27123060940692567
82,0.6509508093666514,0.0,0.031812473838426114,0.8662718463555001,0.1594660661669854
83,0.6154329718686156,0.0,0.10311148318682853,0.7603990252506544,0.07313087016363845
84,0.6352349520666354,0.0,0.35523929119575837,0.6352135996956408,0.018628107929399174
85,0.6390067578186396,0.0,0.7559648388447049,0.5000000000057174,0.0
86,0.6361779035046369,0.0,0.8306125296497837,0.36478640031539455,0.01862810792648567
87,0.6501650165016506,0.0,0.6641551555741593,0.23960097475921205,0.07313087015802744
88,0.6666666666666674,0.0,0.6089019115389982,0.13372815365251467,0.1594660661590931
89,0.7185289957567194,0.0,0.5480675317427096,0.055020039808143684,0.2712306093973374
90,0.7727487034417728,0.0,0.5809962327333612,0.009314053965953917,0.4001354349821084
91,0.8337262297658339,0.0,0.5934142598018697,1.630917623174355e-13,0.5366202617134483
92,0.8573000157158579,0.0,0.583926329007953,0.02776865868783074,0.6705626343623995
93,0.8503850385038505,0.0,0.6149016324822101,0.09056055564718402,0.7920286598948383
94,0.8448844884488449,0.0,0.7068508441467839,0.18371870312874866,0.8920097588622
95,0.8725443972968736,0.0,0.8925631365982978,0.3003339875136154,0.9630907905475055
96,0.8294829482948303,0.0,0.8234965815543462,0.43175758663389047,0.9999999999985891
97,0.8040232594688042,0.0,0.5849030277661503,0.5682424133582313,0.9999999999997655
98,0.7733773377337738,0.0,0.3951444118878192,0.6996660124791397,0.9630907905509476
99,0.7557755775577566,0.0,0.285475094181666,0.816281296865226,0.8920097588676525
100,0.7443030017287442,0.08,0.23566345751360399,0.9094394443485063,0.7920286599018966
101,0.7344020116297352,0.08,0.18027068508441468,0.9722313413099438,0.6705626343705404
102,0.7224579600817234,0.08,0.12376168550299986,0.9999999999999097,0.5366202617220679
103,0.7094137985227094,0.12,0.08371703641691085,0.9906859460379447,0.4001354349977245
104,0.6999842841427006,0.12,0.0778568438677271,0.944979960196483,0.2712306094050085
105,0.6966839541096976,0.12,0.06195060694851402,0.8662718463540297,0.15946606616540732
106,0.6919691969196928,0.44,0.06236919213059858,0.760399025255045,0.07313087016631464
107,0.6932264655036939,0.44,0.12627319659550718,0.6352135996935664,0.018628107928816584
108,0.6936979412226933,0.44,0.409376308078694,0.5000000000035631,0.0
109,0.6979412226936987,0.64,0.8031254360262313,0.36478640032034265,0.018628107925096005
110,0.6946408926606948,0.64,0.8491698060555323,0.23960097475737135,0.07313087015914943
111,0.6875687568756876,0.64,0.7460583228687038,0.13372815365104423,0.15946606616067116
112,0.6889831840326894,0.64,0.6772708246128086,0.05502003980715253,0.27123060939925464
113,0.6990413327046991,0.64,0.5547648946560625,0.009314053965515545,0.40013543498422255
114,0.7224579600817234,0.64,0.5705316031812474,3.100852907778062e-13,0.5366202617156026
115,0.7617476033317625,0.64,0.6054137016882936,0.02776865868855216,0.6705626343644342
116,0.7887788778877884,0.64,0.6165759732105484,0.09056055564422061,0.7920286598906303
117,0.8431557441458435,0.64,0.7035021626901075,0.18371870313041982,0.8920097588635628
118,0.836240766933837,0.48,0.7682433375191852,0.30033398751559126,0.9630907905483657
119,0.8239823982398238,0.48,0.8461001813869122,0.43175758662879965,0.9999999999978878
120,0.8170674210278173,0.48,0.7863820287428491,0.5682424133603655,0.9999999999994715
121,0.8057520037718064,0.92,0.5670433933305428,0.6996660124811156,0.9630907905500873
122,0.7832783278327837,0.92,0.3977954513743547,0.8162812968612398,0.8920097588709031
123,0.764733616218765,0.92,0.31519464210966935,0.9094394443497487,0.7920286599001325
124,0.7446173188747447,1.0,0.2773824473280313,0.9722313413106651,0.6705626343685057
125,0.7298444130127302,1.0,0.160876238314497,0.999999999999559,0.5366202617272066
126,0.726072607260726,1.0,0.14301660387888934,0.9906859460375064,0.40013543499561033
127,0.7183718371837187,0.88,0.05595088600530208,0.9449799601954918,0.27123060940309124
128,0.7152286657237155,0.88,0.02804520719966513,0.8662718463575371,0.15946606616917158
129,0.6855256954266857,0.88,0.018138691223664013,0.7603990252532042,0.07313087016519271
130,0.6759390224736763,0.92,0.0283242639877215,0.635213599691492,0.018628107928233995
131,0.6767248153386771,0.92,0.10283242639877216,0.5000000000087018,0.0
132,0.7497564042118499,0.92,0.35607646155992745,0.36478640031826826,0.018628107925678594
133,0.6892346377494891,0.8,0.7498255895074647,0.23960097475553072,0.07313087016027137
134,0.6892346377494891,0.8,0.82782196176922,0.1337281536495738,0.1594660661622493
135,0.6892346377494891,0.8,0.8087065717873587,0.055020039809516696,0.2712306093946814
136,0.6801037246581809,0.0,0.6622017580577647,0.009314053965077285,0.40013543498633675
137,0.6801037246581809,0.0,0.5832286870378122,4.571343303894082e-13,0.5366202617177569
138,0.6801037246581809,0.0,0.6077856843867727,0.027768658686831316,0.6705626343595809
139,0.6988841741316993,0.0,0.6234128645179293,0.09056055564546295,0.7920286598923943
140,0.6988841741316993,0.0,0.6089019115389982,0.18371870313209093,0.8920097588649255
141,0.6988841741316993,0.0,0.6747593135203014,0.30033398751087803,0.9630907905463137
142,0.7132484677039135,0.0,0.7314078414957443,0.4317575866309339,0.9999999999981819
143,0.7132484677039135,0.0,0.8081484582112459,0.5682424133624997,0.9999999999991775
144,0.7132484677039135,0.0,0.7777312683131017,0.6996660124764024,0.9630907905521393
145,0.6756404211849758,0.0,0.5738802846379237,0.8162812968629111,0.8920097588695403
146,0.6756404211849758,0.0,0.43672387330821827,0.909439444350991,0.7920286598983683
147,0.6756404211849758,0.0,0.34965815543463097,0.9722313413089444,0.6705626343733591
148,0.6377966368065384,0.0,0.32691502720803683,0.999999999999706,0.5366202617250523
149,0.6377966368065384,0.0,0.24738384261197152,0.990685946037068,0.4001354349934962
150,0.6377966368065384,0.0,0.2786382028742849,0.9449799601978559,0.2712306094076644
151,0.6180260883231177,0.0,0.07478721919910702,0.8662718463560667,0.15946606616759346
152,0.6180260883231177,0.0,0.044090972512906376,0.7603990252513637,0.07313087016407077
153,0.6011158258683014,0.0,0.02246407143853774,0.6352135996894176,0.01862810792765146
154,0.6011158258683014,0.0,0.02944049113994698,0.5000000000065475,0.0
155,0.6011158258683014,0.0,0.10004185851820846,0.36478640031619386,0.018628107926261184
156,0.5767876787678774,0.0,0.36151806892702665,0.23960097475369002,0.0731308701613933
157,0.5767876787678774,0.0,0.7750802288265661,0.13372815365308122,0.15946606615848502
158,0.5767876787678774,0.0,0.845123482628715,0.055020039808525545,0.27123060939659865
159,0.6382366808109379,0.36,0.778707967071299,0.009314053964638969,0.4001354349884509
160,0.6378909319503401,0.0,0.6361099483744942,1.0647038806155251e-13,0.5366202617126182
161,0.6378909319503401,0.0,0.589926049951165,0.02776865868755274,0.6705626343616156
162,0.6378909319503401,0.0,0.6024836054137016,0.09056055564670529,0.7920286598941584
163,0.6896275341819904,0.0,0.6097390819031673,0.18371870312810473,0.8920097588616749
164,0.6896275341819904,0.0,0.6207618250313939,0.300333987512854,0.9630907905471741
165,0.7033474776049036,0.56,0.6405748569833961,0.4317575866330681,0.9999999999984759
166,0.7033474776049036,0.56,0.6966652713827264,0.5682424133574089,0.9999999999998789
167,0.7033474776049036,0.56,0.8073112878470768,0.6996660124783783,0.9630907905512791
168,0.7033474776049036,0.56,0.7466164364448165,0.8162812968645822,0.8920097588681776
169,0.671522866572372,0.48,0.5787637784289102,0.9094394443480276,0.7920286599025763
170,0.671522866572372,0.48,0.4160736709920469,0.9722313413096658,0.6705626343713244
171,0.6365865157944373,0.92,0.3751918515417888,0.999999999999853,0.536620261722898
172,0.6365865157944373,0.92,0.351192967768941,0.9906859460381134,0.40013543499853915
173,0.6365865157944373,0.92,0.21710618110785543,0.9449799601968649,0.2712306094057472
174,0.56006600660066,0.92,0.1252964978373099,0.8662718463545962,0.15946606616601539
175,0.56006600660066,0.92,0.05636947118738664,0.760399025249523,0.07313087016294878
176,0.56006600660066,0.92,0.030696246686200645,0.6352135996943657,0.01862810792904107
177,0.5418356121326426,0.92,0.021068787498255897,0.5000000000043933,0.0
178,0.5418356121326426,0.92,0.03334728617273615,0.36478640031411946,0.018628107926843773
179,0.5418356121326426,0.92,0.08762383144970001,0.23960097475808062,0.07313087015871705
180,0.5338676724815348,0.8,0.334589088879587,0.13372815365161084,0.1594660661600631
181,0.5338676724815348,0.8,0.7555462536626203,0.05502003980753439,0.2712306093985159
182,0.5338676724815348,0.8,0.8541928282405469,0.009314053965684466,0.4001354349834079
183,0.5542668552569547,0.0,0.7247104785823915,2.5346391652192324e-13,0.5366202617147726
184,0.568568285399969,0.0,0.6252267336402958,0.02776865868827416,0.6705626343636502
185,0.568568285399969,0.0,0.6015069066555043,0.09056055564374194,0.7920286598899505
186,0.568568285399969,0.0,0.6154597460583229,0.1837187031297759,0.8920097588630378
187,0.5936665095080946,0.12,0.6165759732105484,0.3003339875148299,0.9630907905480344
188,0.5936665095080946,0.12,0.6221571089716758,0.4317575866279773,0.9999999999977744
189,0.5931793179317935,0.24,0.6709920468815403,0.5682424133595432,0.9999999999995848
190,0.6871758604431872,0.4,0.7595228128924236,0.6996660124803543,0.9630907905504188
191,0.5931793179317935,0.24,0.8413562159899539,0.8162812968605959,0.892009758871428
192,0.5931793179317935,0.24,0.7368494488628435,0.9094394443492699,0.7920286599008122
193,0.5641521294986647,0.56,0.6319240965536487,0.9722313413103872,0.6705626343692896
194,0.5641521294986647,0.56,0.5268592158504255,1.0,0.5366202617207437
195,0.5641521294986647,0.56,0.4301660387888936,0.9906859460376752,0.400135434996425
196,0.5371994342291377,0.0,0.34812334310032095,0.9449799601958737,0.27123060940383
197,0.5371994342291377,0.0,0.3484023998883773,0.8662718463531258,0.15946606616443726
198,0.5371994342291377,0.0,0.23064043532858935,0.7603990252539136,0.07313087016562503
199,0.5091623448059095,0.0,0.14971396679224222,0.6352135996922913,0.01862810792845848
200,0.5091623448059095,0.0,0.07576391795730432,0.500000000002239,0.0
201,0.48200534339148193,0.0,0.05943909585600671,0.36478640031906756,0.018628107925454107
202,0.48200534339148193,0.0,0.03599832565927166,0.23960097475623993,0.07313087015983905
203,0.48200534339148193,0.0,0.04506767127110367,0.1337281536501404,0.15946606616164127
204,0.4561684739902563,0.0,0.08734477466164364,0.05502003980989856,0.27123060939394267
205,0.4561684739902563,0.0,0.17161992465466722,0.00931405396524615,0.4001354349855221
206,0.4561684739902563,0.0,0.29426538300544164,4.0045744498229396e-13,0.5366202617169269
207,0.5389753261040391,0.24,0.45821124598855867,0.027768658686553316,0.6705626343587969
208,0.53968253968254,0.48,0.5924375610436724,0.09056055564498422,0.7920286598917146
209,0.53968253968254,0.48,0.6740616715501604,0.183718703131447,0.8920097588644005
210,0.53968253968254,0.48,0.6432258964699316,0.3003339875101167,0.9630907905459822
211,0.5928650007857938,0.0,0.6645737407562439,0.43175758663011155,0.9999999999980684
212,0.5928650007857938,0.0,0.6316450397655923,0.5682424133616774,0.9999999999992908
213,0.6817538896746815,0.75,0.6852239430724152,0.6996660124756411,0.9630907905524708
214,0.6258997328304265,0.2,0.6383424026789452,0.8162812968622671,0.8920097588700653
215,0.6258997328304265,0.2,0.6296916422491977,0.9094394443505123,0.7920286598990481
216,0.6258997328304265,0.2,0.6790846937351751,0.9722313413111087,0.670562634367255
217,0.5701555869872714,0.0,0.5964838844704897,0.9999999999996494,0.5366202617258824
218,0.5701555869872714,0.0,0.4808148458211246,0.990685946037237,0.4001354349943108
219,0.5701555869872714,0.0,0.4572345472303614,0.9449799601948825,0.2712306094019128
220,0.5001728744303002,0.0,0.5530905539277242,0.8662718463566332,0.15946606616820153
221,0.5001728744303002,0.0,0.544579321892005,0.7603990252520729,0.07313087016450304
222,0.5001728744303002,0.0,0.28463792381749686,0.6352135996902168,0.018628107927875892
223,0.4565299387081567,0.0,0.19673503557974048,0.5000000000073777,0.0
224,0.4565299387081567,0.0,0.12683131017161992,0.36478640031699316,0.018628107926036697
225,0.4565299387081567,0.0,0.07994976977814985,0.2396009747543993,0.07313087016096098
226,0.4353292472104351,0.0,0.03781219478163807,0.13372815365364782,0.15946606615787695
227,0.4353292472104351,0.0,0.04046323426817357,0.05502003980890746,0.2712306093958599
228,0.4353292472104351,0.0,0.09083298451234827,0.009314053964807889,0.40013543498763626
229,0.42393525066792437,0.0,0.2045486256453188,4.973799150320701e-14,0.5366202617117882
230,0.42393525066792437,0.0,0.2293846797823357,0.02776865868727474,0.6705626343608315
231,0.42393525066792437,0.0,0.3348681456676434,0.09056055564622656,0.7920286598934787
232,0.5851013672795857,0.4,0.6615041160876238,0.18371870312746086,0.8920097588611499
233,0.5732673267326738,0.0,0.6640156271801311,0.3003339875120926,0.9630907905468425
234,0.5732673267326738,0.0,0.5582531045067671,0.4317575866322457,0.9999999999983625
235,0.6645607417884647,0.0,0.627738244732803,0.5682424133638116,0.9999999999989968
236,0.6645607417884647,0.0,0.6303892842193386,0.699666012477617,0.9630907905516105
237,0.6926606946408929,0.0,0.6347146644342123,0.8162812968639382,0.8920097588687026
238,0.6926606946408929,0.0,0.5562997069903725,0.9094394443517546,0.7920286598972841
239,0.6926606946408929,0.0,0.5692758476349937,0.9722313413093879,0.6705626343721083
240,0.6926606946408929,0.0,0.5463931910143714,0.9999999999997964,0.5366202617237281
241,0.6457331447430463,0.0,0.5127668480535789,0.9906859460367986,0.40013543499219667
242,0.6457331447430463,0.0,0.4340728338216827,0.9449799601972467,0.27123060940648597
243,0.6457331447430463,0.0,0.3197990791125994,0.8662718463551629,0.15946606616662345
244,0.6195819581958202,0.0,0.25170922282684527,0.7603990252502322,0.0731308701633811
245,0.6195819581958202,0.0,0.2092925910422771,0.635213599695165,0.018628107929265558
246,0.6121483576929125,0.0,0.11664573740756244,0.5000000000052234,0.0
247,0.6121483576929125,0.0,0.051765034184456535,0.36478640031491877,0.018628107926619286
248,0.6121483576929125,0.0,0.029859076322031535,0.23960097475878983,0.07313087015828479
249,0.6121483576929125,0.0,0.020650202316171342,0.13372815365217738,0.15946606615945502
250,0.6127927078422135,0.0,0.026370866471326918,0.05502003980791631,0.27123060939777716
251,0.6127927078422135,0.0,0.09543742151527837,0.00931405396585333,0.4001354349825933
252,0.6156687097281162,0.0,0.34379796288544723,1.9673151996357774e-13,0.5366202617139425
253,0.6156687097281162,0.0,0.7321054834658853,0.027768658687996217,0.6705626343628662
254,0.6156687097281162,0.0,0.8454025394167712,0.09056055564326321,0.7920286598892707
255,0.6887002986012889,0.0,0.7134086786661086,0.18371870312913202,0.8920097588625127
256,0.5851013672795857,0.4,0.6615041160876238,0.3003339875140686,0.9630907905477029
257,0.6979412226936987,0.0,0.5359285614622575,0.43175758663437996,0.9999999999986565
258,0.6979412226936987,0.0,0.5597879168410771,0.5682424133587208,0.9999999999996981
259,0.7874430300172874,0.0,0.5801590623691921,0.6996660124795929,0.9630907905507502
260,0.7874430300172874,0.0,0.6017859634435607,0.8162812968656094,0.8920097588673399
261,0.7874430300172874,0.0,0.6415515557415934,0.9094394443487912,0.792028659901492
262,0.8136570799937144,0.08,0.6922003627738245,0.9722313413101094,0.6705626343700737
263,0.8136570799937144,0.08,0.8264266778289382,0.9999999999999434,0.5366202617215738
264,0.8136570799937144,0.08,0.74326775498814,0.9906859460378441,0.4001354349972396
265,0.7716485934307724,0.36,0.5685782056648527,0.9449799601962556,0.2712306094045687
266,0.7716485934307724,0.36,0.44007255476489465,0.8662718463536925,0.15946606616504533
267,0.7716485934307724,0.36,0.34812334310032095,0.7603990252546228,0.0731308701660573
268,0.752192362093353,0.56,0.25268592158504255,0.6352135996930905,0.01862810792868297
269,0.752192362093353,0.56,0.17566624808148457,0.500000000003069,0.0
270,0.752192362093353,0.56,0.2028742849169806,0.36478640031986687,0.01862810792522962
271,0.7311645450259312,0.56,0.17580577647551276,0.2396009747569492,0.07313087015940672
272,0.7311645450259312,0.56,0.069485140226036,0.133728153650707,0.15946606616103315
273,0.7311645450259312,0.56,0.05274173294265383,0.055020039810280474,0.2712306093932039
274,0.7161244695898161,0.24,0.050788335426259254,0.009314053965415015,0.4001354349847075
275,0.7161244695898161,0.24,0.10841356215989954,3.43836070726411e-13,0.5366202617160968
276,0.7161244695898161,0.24,0.38244732803125436,0.027768658686275316,0.6705626343580129
277,0.6967468175388967,0.36,0.7654527696386214,0.09056055564450555,0.7920286598910349
278,0.6967468175388967,0.36,0.8624250034882098,0.18371870313080313,0.8920097588638753
279,0.6967468175388967,0.36,0.8211245988558672,0.3003339875160445,0.9630907905485631
280,0.7666195190947671,0.0,0.6377842891028324,0.4317575866292892,0.9999999999979552
281,0.7666195190947671,0.0,0.5497418724710478,0.568242413360855,0.999999999999404
282,0.7666195190947671,0.0,0.5634156550858099,0.6996660124815688,0.96309079054989
283,0.8168945465975175,0.32,0.5982977535928561,0.8162812968616232,0.8920097588705904
284,0.8168945465975175,0.32,0.6147621040881819,0.9094394443500335,0.7920286598997279
285,0.8168945465975175,0.32,0.6421096693177061,0.9722313413108307,0.6705626343680391
286,0.8253653936822256,0.24,0.6542486395981582,0.9999999999995928,0.5366202617267125
287,0.8253653936822256,0.24,0.8407981024138412,0.9906859460374058,0.40013543499512544
288,0.8253653936822256,0.24,0.7916841077159201,0.9449799601952644,0.27123060940265153
289,0.7834983498349843,0.92,0.5950886005302078,0.8662718463571999,0.1594660661688096
290,0.7834983498349843,0.92,0.3955629970699037,0.7603990252527821,0.07313087016493536
291,0.7834983498349843,0.92,0.3253802148737268,0.6352135996910162,0.01862810792810038
292,0.7295300958667297,0.92,0.2759871633877494,0.5000000000082077,0.0
293,0.7295300958667297,0.92,0.16464350495325797,0.36478640031779247,0.01862810792581221
294,0.7295300958667297,0.92,0.09460025115110926,0.2396009747551085,0.07313087016052866
295,0.6685054219707696,0.92,0.04646295521138552,0.13372815365421437,0.15946606615726888
296,0.6685054219707696,0.92,0.022185014650481377,0.05502003980928932,0.27123060939512117
297,0.6685054219707696,0.92,0.016324822101297615,0.009314053964976754,0.40013543498682164
298,0.6075593273613094,0.92,0.021905957862425007,4.908295991867817e-13,0.5366202617182511
299,0.6075593273613094,0.92,0.0959955350913911,0.027768658686996794,0.6705626343600476
300,0.6075593273613094,0.92,0.3666806195060695,0.09056055564574789,0.792028659892799
301,0.5680025145371679,0.92,0.7231756662480815,0.18371870313247418,0.892009758865238
302,0.5680025145371679,0.92,0.8034044928142877,0.3003339875113312,0.963090790546511
303,0.5680025145371679,0.92,0.7450816241105065,0.4317575866314234,0.9999999999982492
304,0.5437372308659438,0.92,0.6591321333891447,0.5682424133629893,0.99999999999911
305,0.5437372308659438,0.92,0.5639737686619227,0.6996660124768557,0.963090790551942
306,0.5437372308659438,0.92,0.5811357611273894,0.8162812968632944,0.8920097588692277
307,0.5726858400125727,0.56,0.5811357611273894,0.9094394443512759,0.7920286598979638
308,0.5726858400125727,0.56,0.5977396400167434,0.9722313413091099,0.6705626343728923
309,0.5726858400125727,0.56,0.6324822101297614,0.9999999999997398,0.5366202617245582
310,0.6076850542197083,0.2,0.6479698618668899,0.9906859460369675,0.4001354349930113
311,0.6076850542197083,0.2,0.8508441467838704,0.9449799601976286,0.2712306094072247
312,0.6076850542197083,0.2,0.7881958978652155,0.8662718463557295,0.15946606616723152
313,0.5683325475404684,0.12,0.5886702944049114,0.7603990252509414,0.07313087016381342
314,0.5683325475404684,0.12,0.41398074508162414,0.6352135996959642,0.018628107929490045
315,0.5683325475404684,0.12,0.33556578763778433,0.5000000000060534,0.0
316,0.517994656608519,0.0,0.28477745221152506,0.3647864003157181,0.0186281079263948
317,0.517994656608519,0.0,0.17580577647551276,0.2396009747594991,0.07313087015785247
318,0.517994656608519,0.0,0.10478582391516673,0.133728153652744,0.15946606615884695
319,0.4774634606317778,0.0,0.051206920608343795,0.05502003980829823,0.2712306093970384
320,0.4774634606317778,0.0,0.03027766150411609,0.009314053964538438,0.4001354349889358
321,0.4367122426528369,0.0,0.01674340728338217,1.4011014570769476e-13,0.5366202617131124
322,0.4367122426528369,0.0,0.02720803683549602,0.027768658687718217,0.6705626343620822
323,0.4367122426528369,0.0,0.09446072275708108,0.09056055564699023,0.7920286598945631
324,0.4334276284771339,0.0,0.36988977256871775,0.18371870312848804,0.8920097588619875
325,0.4334276284771339,0.0,0.7750802288265661,0.3003339875133072,0.9630907905473713
326,0.4334276284771339,0.0,0.7640574856983395,0.4317575866335576,0.9999999999985433
327,0.4334276284771339,0.0,0.7078275429049812,0.5682424133578985,0.9999999999998115
328,0.5324218136099321,0.0,0.6942932886842472,0.6996660124788315,0.9630907905510817
329,0.5324218136099321,0.0,0.5677410353006836,0.8162812968649654,0.8920097588678649
330,0.5324218136099321,0.0,0.5973210548346588,0.9094394443483125,0.7920286599021717
331,0.6140185447116138,0.0,0.6137854053299846,0.9722313413098314,0.6705626343708577
332,0.6140185447116138,0.0,0.6308078694014232,0.9999999999998868,0.5366202617224038
333,0.6442558541568446,0.0,0.6827124319799078,0.990685946038013,0.4001354349980542
334,0.6442558541568446,0.0,0.7544300265103948,0.9449799601966375,0.27123060940530747
